iso3,year,tenure,share
EST,2021,OWN_NL,0.5360
EST,2021,RENT,0.1840
EST,2021,RENT_FR,0.1320
EST,2021,RENT_MKT,0.0520
EST,2021,TOTAL,1.0000
EST,2022,OWN,0.8200
EST,2022,OWN_L,0.2680
EST,2022,OWN_NL,0.5520
EST,2022,RENT,0.1800
EST,2022,RENT_FR,0.1300
EST,2022,RENT_MKT,0.0500
EST,2022,TOTAL,1.0000
EST,2023,OWN,0.8070
EST,2023,OWN_L,0.2640
EST,2023,OWN_NL,0.5430
EST,2023,RENT,0.1930
EST,2023,RENT_FR,0.1290
EST,2023,RENT_MKT,0.0640
EST,2023,TOTAL,1.0000
EST,2024,OWN,0.7930
EST,2024,OWN_L,0.2630
EST,2024,OWN_NL,0.5290
EST,2024,RENT,0.2070
EST,2024,RENT_FR,0.1260
EST,2024,RENT_MKT,0.0810
EST,2024,TOTAL,1.0000
EST,2025,OWN,0.7970
EST,2025,OWN_L,0.2470
EST,2025,OWN_NL,0.5500
EST,2025,RENT,0.2030
EST,2025,RENT_FR,0.1180
EST,2025,RENT_MKT,0.0850
EST,2025,TOTAL,1.0000
FIN,2015,OWN,0.7270
FIN,2015,OWN_L,0.4240
FIN,2015,OWN_NL,0.3030
FIN,2015,RENT,0.2730
FIN,2015,RENT_FR,0.1530
FIN,2015,RENT_MKT,0.1200
FIN,2015,TOTAL,1.0000
FIN,2016,OWN,0.7160
FIN,2016,OWN_L,0.4200
FIN,2016,OWN_NL,0.2950
FIN,2016,RENT,0.2840
FIN,2016,RENT_FR,0.1540
FIN,2016,RENT_MKT,0.1300
FIN,2016,TOTAL,1.0000
FIN,2017,OWN,0.7140
FIN,2017,OWN_L,0.4230
FIN,2017,OWN_NL,0.2910
FIN,2017,RENT,0.2860
FIN,2017,RENT_FR,0.1520
FIN,2017,RENT_MKT,0.1340
FIN,2017,TOTAL,1.0000
FIN,2018,OWN,0.7160
FIN,2018,OWN_L,0.4200
FIN,2018,OWN_NL,0.2970
FIN,2018,RENT,0.2840
FIN,2018,RENT_FR,0.1480
FIN,2018,RENT_MKT,0.1360
FIN,2018,TOTAL,1.0000
FIN,2019,OWN,0.7110
FIN,2019,OWN_L,0.4150
FIN,2019,OWN_NL,0.2950
FIN,2019,RENT,0.2890
FIN,2019,RENT_FR,0.1470
FIN,2019,RENT_MKT,0.1430
FIN,2019,TOTAL,1.0000
FIN,2020,OWN,0.7070
FIN,2020,OWN_L,0.4060
FIN,2020,OWN_NL,0.3010
FIN,2020,RENT,0.2930
FIN,2020,RENT_FR,0.1480
FIN,2020,RENT_MKT,0.1450
FIN,2020,TOTAL,1.0000
FIN,2021,OWN,0.7030
FIN,2021,OWN_L,0.4020
FIN,2021,OWN_NL,0.3010
FIN,2021,RENT,0.2970
FIN,2021,RENT_FR,0.1430
FIN,2021,RENT_MKT,0.1540
FIN,2021,TOTAL,1.0000
FIN,2022,OWN,0.6950
FIN,2022,OWN_L,0.3920
FIN,2022,OWN_NL,0.3030
FIN,2022,RENT,0.3050
FIN,2022,RENT_FR,0.1440
FIN,2022,RENT_MKT,0.1610
FIN,2022,TOTAL,1.0000
FIN,2023,OWN,0.6920
FIN,2023,OWN_L,0.3940
FIN,2023,OWN_NL,0.2980
FIN,2023,RENT,0.3080
FIN,2023,RENT_FR,0.1520
FIN,2023,RENT_MKT,0.1560
FIN,2023,TOTAL,1.0000
FIN,2024,OWN,0.6810
FIN,2024,OWN_L,0.3820
FIN,2024,OWN_NL,0.2990
FIN,2024,RENT,0.3190
FIN,2024,RENT_FR,0.1180
FIN,2024,RENT_MKT,0.2010
FIN,2024,TOTAL,1.0000
FIN,2025,OWN,0.6690
FIN,2025,OWN_L,0.3680
FIN,2025,OWN_NL,0.3010
FIN,2025,RENT,0.3310
FIN,2025,RENT_FR,0.1200
FIN,2025,RENT_MKT,0.2100
FIN,2025,TOTAL,1.0000
FRA,2015,OWN,0.6410
FRA,2015,OWN_L,0.3110
FRA,2015,OWN_NL,0.3300
FRA,2015,RENT,0.3590
FRA,2015,RENT_FR,0.1610
FRA,2015,RENT_MKT,0.1980
FRA,2015,TOTAL,1.0000
FRA,2016,OWN,0.6490
FRA,2016,OWN_L,0.3100
FRA,2016,OWN_NL,0.3380
FRA,2016,RENT,0.3510
FRA,2016,RENT_FR,0.1600
FRA,2016,RENT_MKT,0.1920
FRA,2016,TOTAL,1.0000
FRA,2017,OWN,0.6440
FRA,2017,OWN_L,0.3090
FRA,2017,OWN_NL,0.3350
FRA,2017,RENT,0.3560
FRA,2017,RENT_FR,0.1640
FRA,2017,RENT_MKT,0.1920
FRA,2017,TOTAL,1.0000
FRA,2018,OWN,0.6510
FRA,2018,OWN_L,0.3180
FRA,2018,OWN_NL,0.3330
FRA,2018,RENT,0.3490
FRA,2018,RENT_FR,0.1630
FRA,2018,RENT_MKT,0.1860
FRA,2018,TOTAL,1.0000
FRA,2019,OWN,0.6410
FRA,2019,OWN_L,0.3180
FRA,2019,OWN_NL,0.3230
FRA,2019,RENT,0.3590
FRA,2019,RENT_FR,0.1640
FRA,2019,RENT_MKT,0.1950
FRA,2019,TOTAL,1.0000
FRA,2020,OWN,0.6360
FRA,2020,OWN_L,0.3010
FRA,2020,OWN_NL,0.3350
FRA,2020,RENT,0.3640
FRA,2020,RENT_FR,0.2100
FRA,2020,RENT_MKT,0.1540
FRA,2020,TOTAL,1.0000
FRA,2021,OWN,0.6470
FRA,2021,OWN_L,0.3080
FRA,2021,OWN_NL,0.3380
FRA,2021,RENT,0.3530
FRA,2021,RENT_FR,0.2010
FRA,2021,RENT_MKT,0.1520
FRA,2021,TOTAL,1.0000
FRA,2022,OWN,0.6340
FRA,2022,OWN_L,0.3040
FRA,2022,OWN_NL,0.3300
FRA,2022,RENT,0.3660
FRA,2022,RENT_FR,0.2090
FRA,2022,RENT_MKT,0.1570
FRA,2022,TOTAL,1.0000
FRA,2023,OWN,0.6310
FRA,2023,OWN_L,0.3130
FRA,2023,OWN_NL,0.3190
FRA,2023,RENT,0.3690
FRA,2023,RENT_FR,0.2090
FRA,2023,RENT_MKT,0.1600
FRA,2023,TOTAL,1.0000
FRA,2024,OWN,0.6120
FRA,2024,OWN_L,0.3120
FRA,2024,OWN_NL,0.3000
FRA,2024,RENT,0.3880
FRA,2024,RENT_FR,0.2190
FRA,2024,RENT_MKT,0.1690
FRA,2024,TOTAL,1.0000
FRA,2025,OWN,0.6140
FRA,2025,OWN_L,0.3080
FRA,2025,OWN_NL,0.3050
FRA,2025,RENT,0.3860
FRA,2025,RENT_FR,0.2220
FRA,2025,RENT_MKT,0.1640
FRA,2025,TOTAL,1.0000
GBR,2015,OWN,0.6350
GBR,2015,OWN_L,0.3610
GBR,2015,OWN_NL,0.2750
GBR,2015,RENT,0.3650
GBR,2015,RENT_FR,0.1830
GBR,2015,RENT_MKT,0.1820
GBR,2015,TOTAL,1.0000
GBR,2016,OWN,0.6340
GBR,2016,OWN_L,0.3550
GBR,2016,OWN_NL,0.2790
GBR,2016,RENT,0.3660
GBR,2016,RENT_FR,0.1860
GBR,2016,RENT_MKT,0.1800
GBR,2016,TOTAL,1.0000
GBR,2017,OWN,0.6500
GBR,2017,OWN_L,0.3800
GBR,2017,OWN_NL,0.2710
GBR,2017,RENT,0.3500
GBR,2017,RENT_FR,0.1790
GBR,2017,RENT_MKT,0.1700
GBR,2017,TOTAL,1.0000
GBR,2018,OWN,0.6520
GBR,2018,OWN_L,0.3750
GBR,2018,OWN_NL,0.2760
GBR,2018,RENT,0.3480
GBR,2018,RENT_FR,0.0510
GBR,2018,RENT_MKT,0.2970
GBR,2018,TOTAL,1.0000
GRC,2015,OWN,0.7510
GRC,2015,OWN_L,0.1410
GRC,2015,OWN_NL,0.6100
GRC,2015,RENT,0.2490
GRC,2015,RENT_FR,0.0510
GRC,2015,RENT_MKT,0.1980
GRC,2015,TOTAL,1.0000
GRC,2016,OWN,0.7390
GRC,2016,OWN_L,0.1390
GRC,2016,OWN_NL,0.6000
GRC,2016,RENT,0.2610
GRC,2016,RENT_FR,0.0530
GRC,2016,RENT_MKT,0.2080
GRC,2016,TOTAL,1.0000
GRC,2017,OWN,0.7330
GRC,2017,OWN_L,0.1570
GRC,2017,OWN_NL,0.5760
GRC,2017,RENT,0.2670
GRC,2017,RENT_FR,0.0580
GRC,2017,RENT_MKT,0.2100
GRC,2017,TOTAL,1.0000
GRC,2018,OWN,0.7350
GRC,2018,OWN_L,0.1420
GRC,2018,OWN_NL,0.5930
GRC,2018,RENT,0.2650
GRC,2018,RENT_FR,0.0520
GRC,2018,RENT_MKT,0.2130
GRC,2018,TOTAL,1.0000
GRC,2019,OWN,0.7540
GRC,2019,OWN_L,0.1270
GRC,2019,OWN_NL,0.6270
GRC,2019,RENT,0.2460
GRC,2019,RENT_FR,0.0460
GRC,2019,RENT_MKT,0.2000
GRC,2019,TOTAL,1.0000
GRC,2020,OWN,0.7390
GRC,2020,OWN_L,0.1190
GRC,2020,OWN_NL,0.6200
GRC,2020,RENT,0.2610
GRC,2020,RENT_FR,0.0560
GRC,2020,RENT_MKT,0.2050
GRC,2020,TOTAL,1.0000
GRC,2021,OWN,0.7330
GRC,2021,OWN_L,0.1180
GRC,2021,OWN_NL,0.6150
GRC,2021,RENT,0.2670
GRC,2021,RENT_FR,0.0630
GRC,2021,RENT_MKT,0.2030
GRC,2021,TOTAL,1.0000
GRC,2022,OWN,0.7280
GRC,2022,OWN_L,0.1100
GRC,2022,OWN_NL,0.6180
GRC,2022,RENT,0.2720
GRC,2022,RENT_FR,0.0650
GRC,2022,RENT_MKT,0.2060
GRC,2022,TOTAL,1.0000
GRC,2023,OWN,0.6960
GRC,2023,OWN_L,0.0990
GRC,2023,OWN_NL,0.5970
GRC,2023,RENT,0.3040
GRC,2023,RENT_FR,0.0780
GRC,2023,RENT_MKT,0.2270
GRC,2023,TOTAL,1.0000
GRC,2024,OWN,0.6970
GRC,2024,OWN_L,0.0840
GRC,2024,OWN_NL,0.6130
GRC,2024,RENT,0.3030
GRC,2024,RENT_FR,0.0720
GRC,2024,RENT_MKT,0.2300
GRC,2024,TOTAL,1.0000
GRC,2025,OWN,0.6940
GRC,2025,OWN_L,0.0890
GRC,2025,OWN_NL,0.6040
GRC,2025,RENT,0.3060
GRC,2025,RENT_FR,0.0660
GRC,2025,RENT_MKT,0.2410
GRC,2025,TOTAL,1.0000
HRV,2015,OWN,0.9030
HRV,2015,OWN_L,0.0520
HRV,2015,OWN_NL,0.8510
HRV,2015,RENT,0.0970
HRV,2015,RENT_FR,0.0770
HRV,2015,RENT_MKT,0.0190
HRV,2015,TOTAL,1.0000
HRV,2016,OWN,0.9000
HRV,2016,OWN_L,0.0580
HRV,2016,OWN_NL,0.8430
HRV,2016,RENT,0.1000
HRV,2016,RENT_FR,0.0840
HRV,2016,RENT_MKT,0.0160
HRV,2016,TOTAL,1.0000
HRV,2017,OWN,0.9050
HRV,2017,OWN_L,0.0690
HRV,2017,OWN_NL,0.8360
HRV,2017,RENT,0.0950
HRV,2017,RENT_FR,0.0800
HRV,2017,RENT_MKT,0.0150
HRV,2017,TOTAL,1.0000
HRV,2018,OWN,0.9010
HRV,2018,OWN_L,0.0690
HRV,2018,OWN_NL,0.8330
HRV,2018,RENT,0.0990
HRV,2018,RENT_FR,0.0860
HRV,2018,RENT_MKT,0.0130
HRV,2018,TOTAL,1.0000
HRV,2019,OWN,0.8970
HRV,2019,OWN_L,0.0740
HRV,2019,OWN_NL,0.8230
HRV,2019,RENT,0.1030
HRV,2019,RENT_FR,0.0900
HRV,2019,RENT_MKT,0.0120
HRV,2019,TOTAL,1.0000
HRV,2020,OWN,0.9130
HRV,2020,OWN_L,0.0760
HRV,2020,OWN_NL,0.8370
HRV,2020,RENT,0.0870
HRV,2020,RENT_FR,0.0730
HRV,2020,RENT_MKT,0.0140
HRV,2020,TOTAL,1.0000
HRV,2021,OWN,0.9050
HRV,2021,OWN_L,0.0770
HRV,2021,OWN_NL,0.8280
HRV,2021,RENT,0.0950
HRV,2021,RENT_FR,0.0840
HRV,2021,RENT_MKT,0.0120
HRV,2021,TOTAL,1.0000
HRV,2022,OWN,0.9110
HRV,2022,OWN_L,0.0670
HRV,2022,OWN_NL,0.8450
HRV,2022,RENT,0.0890
HRV,2022,RENT_FR,0.0750
HRV,2022,RENT_MKT,0.0130
HRV,2022,TOTAL,1.0000
HRV,2023,OWN,0.9120
HRV,2023,OWN_L,0.0700
HRV,2023,OWN_NL,0.8420
HRV,2023,RENT,0.0880
HRV,2023,RENT_FR,0.0740
HRV,2023,RENT_MKT,0.0140
HRV,2023,TOTAL,1.0000
HRV,2024,OWN,0.9100
HRV,2024,OWN_L,0.0780
HRV,2024,OWN_NL,0.8330
HRV,2024,RENT,0.0900
HRV,2024,RENT_FR,0.0730
HRV,2024,RENT_MKT,0.0160
HRV,2024,TOTAL,1.0000
HRV,2025,OWN,0.9140
HRV,2025,OWN_L,0.0780
HRV,2025,OWN_NL,0.8350
HRV,2025,RENT,0.0860
HRV,2025,RENT_FR,0.0690
HRV,2025,RENT_MKT,0.0170
HRV,2025,TOTAL,1.0000
HUN,2015,OWN,0.8630
HUN,2015,OWN_L,0.1870
HUN,2015,OWN_NL,0.6760
HUN,2015,RENT,0.1370
HUN,2015,RENT_FR,0.0890
HUN,2015,RENT_MKT,0.0480
HUN,2015,TOTAL,1.0000
HUN,2016,OWN,0.8630
HUN,2016,OWN_L,0.1630
HUN,2016,OWN_NL,0.7000
HUN,2016,RENT,0.1370
HUN,2016,RENT_FR,0.0930
HUN,2016,RENT_MKT,0.0430
HUN,2016,TOTAL,1.0000
HUN,2017,OWN,0.8520
HUN,2017,OWN_L,0.1600
HUN,2017,OWN_NL,0.6930
HUN,2017,RENT,0.1480
HUN,2017,RENT_FR,0.0930
HUN,2017,RENT_MKT,0.0540
HUN,2017,TOTAL,1.0000
HUN,2018,OWN,0.8600
HUN,2018,OWN_L,0.1540
HUN,2018,OWN_NL,0.7060
HUN,2018,RENT,0.1400
HUN,2018,RENT_FR,0.0910
HUN,2018,RENT_MKT,0.0490
HUN,2018,TOTAL,1.0000
HUN,2019,OWN,0.9170
HUN,2019,OWN_L,0.1510
HUN,2019,OWN_NL,0.7650
HUN,2019,RENT,0.0830
HUN,2019,RENT_FR,0.0420
HUN,2019,RENT_MKT,0.0410
HUN,2019,TOTAL,1.0000
HUN,2020,OWN,0.9140
HUN,2020,OWN_L,0.1570
HUN,2020,OWN_NL,0.7570
HUN,2020,RENT,0.0860
HUN,2020,RENT_FR,0.0430
HUN,2020,RENT_MKT,0.0430
HUN,2020,TOTAL,1.0000
HUN,2021,OWN,0.9190
HUN,2021,OWN_L,0.1520
HUN,2021,OWN_NL,0.7670
HUN,2021,RENT,0.0810
HUN,2021,RENT_FR,0.0390
HUN,2021,RENT_MKT,0.0420
HUN,2021,TOTAL,1.0000
HUN,2022,OWN,0.9020
HUN,2022,OWN_L,0.1790
HUN,2022,OWN_NL,0.7230
HUN,2022,RENT,0.0980
HUN,2022,RENT_FR,0.0570
HUN,2022,RENT_MKT,0.0410
HUN,2022,TOTAL,1.0000
HUN,2023,OWN,0.9050
HUN,2023,OWN_L,0.1330
HUN,2023,OWN_NL,0.7720
HUN,2023,RENT,0.0950
HUN,2023,RENT_FR,0.0530
HUN,2023,RENT_MKT,0.0420
HUN,2023,TOTAL,1.0000
HUN,2024,OWN,0.9160
HUN,2024,OWN_L,0.1260
HUN,2024,OWN_NL,0.7900
HUN,2024,RENT,0.0840
HUN,2024,RENT_FR,0.0420
HUN,2024,RENT_MKT,0.0420
HUN,2024,TOTAL,1.0000
HUN,2025,OWN,0.8980
HUN,2025,OWN_L,0.1510
HUN,2025,OWN_NL,0.7470
HUN,2025,RENT,0.1020
HUN,2025,RENT_FR,0.0590
HUN,2025,RENT_MKT,0.0430
HUN,2025,TOTAL,1.0000
IRL,2015,OWN,0.6960
IRL,2015,OWN_L,0.3310
IRL,2015,OWN_NL,0.3650
IRL,2015,RENT,0.3040
IRL,2015,RENT_FR,0.1550
IRL,2015,RENT_MKT,0.1500
IRL,2015,TOTAL,1.0000
IRL,2016,OWN,0.6950
IRL,2016,OWN_L,0.3240
IRL,2016,OWN_NL,0.3710
IRL,2016,RENT,0.3050
IRL,2016,RENT_FR,0.1710
IRL,2016,RENT_MKT,0.1340
IRL,2016,TOTAL,1.0000
IRL,2017,OWN,0.6950
IRL,2017,OWN_L,0.3180
IRL,2017,OWN_NL,0.3780
IRL,2017,RENT,0.3050
IRL,2017,RENT_FR,0.1800
IRL,2017,RENT_MKT,0.1250
IRL,2017,TOTAL,1.0000
IRL,2018,OWN,0.7030
IRL,2018,OWN_L,0.3240
IRL,2018,OWN_NL,0.3790
IRL,2018,RENT,0.2970
IRL,2018,RENT_FR,0.1770
IRL,2018,RENT_MKT,0.1200
IRL,2018,TOTAL,1.0000
IRL,2019,OWN,0.6890
IRL,2019,OWN_L,0.3140
IRL,2019,OWN_NL,0.3750
IRL,2019,RENT,0.3110
IRL,2019,RENT_FR,0.2190
IRL,2019,RENT_MKT,0.0920
IRL,2019,TOTAL,1.0000
IRL,2020,OWN,0.6960
IRL,2020,OWN_L,0.3740
IRL,2020,OWN_NL,0.3220
IRL,2020,RENT,0.3040
IRL,2020,RENT_FR,0.1560
IRL,2020,RENT_MKT,0.1480
IRL,2020,TOTAL,1.0000
IRL,2021,OWN,0.6980
IRL,2021,OWN_L,0.3730
IRL,2021,OWN_NL,0.3250
IRL,2021,RENT,0.3020
IRL,2021,RENT_FR,0.1740
IRL,2021,RENT_MKT,0.1280
IRL,2021,TOTAL,1.0000
IRL,2022,OWN,0.7050
IRL,2022,OWN_L,0.3670
IRL,2022,OWN_NL,0.3370
IRL,2022,RENT,0.2950
IRL,2022,RENT_FR,0.1660
IRL,2022,RENT_MKT,0.1290
IRL,2022,TOTAL,1.0000
IRL,2023,OWN,0.6940
IRL,2023,OWN_L,0.3650
IRL,2023,OWN_NL,0.3290
IRL,2023,RENT,0.3060
IRL,2023,RENT_FR,0.1680
IRL,2023,RENT_MKT,0.1380
IRL,2023,TOTAL,1.0000
IRL,2024,OWN,0.6930
IRL,2024,OWN_L,0.3550
IRL,2024,OWN_NL,0.3380
IRL,2024,RENT,0.3070
IRL,2024,RENT_FR,0.1720
IRL,2024,RENT_MKT,0.1350
IRL,2024,TOTAL,1.0000
IRL,2025,OWN,0.7090
IRL,2025,OWN_L,0.3620
IRL,2025,OWN_NL,0.3470
IRL,2025,RENT,0.2910
IRL,2025,RENT_FR,0.1450
IRL,2025,RENT_MKT,0.1460
IRL,2025,TOTAL,1.0000
ISL,2015,OWN,0.7780
ISL,2015,OWN_L,0.6280
ISL,2015,OWN_NL,0.1500
ISL,2015,RENT,0.2220
ISL,2015,RENT_FR,0.1110
ISL,2015,RENT_MKT,0.1110
ISL,2015,TOTAL,1.0000
ISL,2016,OWN,0.7870
ISL,2016,OWN_L,0.6390
ISL,2016,OWN_NL,0.1480
ISL,2016,RENT,0.2130
ISL,2016,RENT_FR,0.1080
ISL,2016,RENT_MKT,0.1050
ISL,2016,TOTAL,1.0000
ISL,2017,OWN,0.7410
ISL,2017,OWN_L,0.5850
ISL,2017,OWN_NL,0.1560
ISL,2017,RENT,0.2590
ISL,2017,RENT_FR,0.1200
ISL,2017,RENT_MKT,0.1400
ISL,2017,TOTAL,1.0000
ISL,2018,OWN,0.7360
ISL,2018,OWN_L,0.5740
ISL,2018,OWN_NL,0.1620
ISL,2018,RENT,0.2640
ISL,2018,RENT_FR,0.1230
ISL,2018,RENT_MKT,0.1410
ISL,2018,TOTAL,1.0000
ISL,2019,OWN,0.8110
ISL,2019,OWN_L,0.6490
ISL,2019,OWN_NL,0.1620
ISL,2019,RENT,0.1890
ISL,2019,RENT_FR,0.0750
ISL,2019,RENT_MKT,0.1150
ISL,2019,TOTAL,1.0000
ISL,2020,OWN,0.8170
ISL,2020,OWN_L,0.6650
ISL,2020,OWN_NL,0.1510
ISL,2020,RENT,0.1830
ISL,2020,RENT_FR,0.0630
ISL,2020,RENT_MKT,0.1200
ISL,2020,TOTAL,1.0000
ITA,2015,OWN,0.7290
ITA,2015,OWN_L,0.1680
ITA,2015,OWN_NL,0.5610
ITA,2015,RENT,0.2710
ITA,2015,RENT_FR,0.1170
ITA,2015,RENT_MKT,0.1540
ITA,2015,TOTAL,1.0000
ITA,2016,OWN,0.7230
ITA,2016,OWN_L,0.1590
ITA,2016,OWN_NL,0.5630
ITA,2016,RENT,0.2770
ITA,2016,RENT_FR,0.1100
ITA,2016,RENT_MKT,0.1680
ITA,2016,TOTAL,1.0000
ITA,2017,OWN,0.7240
ITA,2017,OWN_L,0.1360
ITA,2017,OWN_NL,0.5880
ITA,2017,RENT,0.2760
ITA,2017,RENT_FR,0.0950
ITA,2017,RENT_MKT,0.1800
ITA,2017,TOTAL,1.0000
ITA,2018,OWN,0.7240
ITA,2018,OWN_L,0.1300
ITA,2018,OWN_NL,0.5940
ITA,2018,RENT,0.2760
ITA,2018,RENT_FR,0.0880
ITA,2018,RENT_MKT,0.1880
ITA,2018,TOTAL,1.0000
ITA,2019,OWN,0.7240
ITA,2019,OWN_L,0.1370
ITA,2019,OWN_NL,0.5860
ITA,2019,RENT,0.2760
ITA,2019,RENT_FR,0.0870
ITA,2019,RENT_MKT,0.1900
ITA,2019,TOTAL,1.0000
ITA,2020,OWN,0.7510
ITA,2020,OWN_L,0.1520
ITA,2020,OWN_NL,0.5990
ITA,2020,RENT,0.2490
ITA,2020,RENT_FR,0.0820
ITA,2020,RENT_MKT,0.1670
ITA,2020,TOTAL,1.0000
ITA,2021,OWN,0.7370
ITA,2021,OWN_L,0.1600
ITA,2021,OWN_NL,0.5780
ITA,2021,RENT,0.2630
ITA,2021,RENT_FR,0.0870
ITA,2021,RENT_MKT,0.1750
ITA,2021,TOTAL,1.0000
ITA,2022,OWN,0.7430
ITA,2022,OWN_L,0.1460
ITA,2022,OWN_NL,0.5960
ITA,2022,RENT,0.2570
ITA,2022,RENT_FR,0.0910
ITA,2022,RENT_MKT,0.1670
ITA,2022,TOTAL,1.0000
ITA,2023,OWN,0.7520
ITA,2023,OWN_L,0.1370
ITA,2023,OWN_NL,0.6150
ITA,2023,RENT,0.2480
ITA,2023,RENT_FR,0.0810
ITA,2023,RENT_MKT,0.1670
ITA,2023,TOTAL,1.0000
ITA,2024,OWN,0.7590
ITA,2024,OWN_L,0.1270
ITA,2024,OWN_NL,0.6320
ITA,2024,RENT,0.2410
ITA,2024,RENT_FR,0.0810
ITA,2024,RENT_MKT,0.1600
ITA,2024,TOTAL,1.0000
ITA,2025,OWN,0.7710
ITA,2025,OWN_L,0.1730
ITA,2025,OWN_NL,0.5990
ITA,2025,RENT,0.2290
ITA,2025,RENT_FR,0.0930
ITA,2025,RENT_MKT,0.1360
ITA,2025,TOTAL,1.0000
LTU,2015,OWN,0.8940
LTU,2015,OWN_L,0.0810
LTU,2015,OWN_NL,0.8130
LTU,2015,RENT,0.1060
LTU,2015,RENT_FR,0.0920
LTU,2015,RENT_MKT,0.0140
LTU,2015,TOTAL,1.0000
LTU,2016,OWN,0.9030
LTU,2016,OWN_L,0.1020
LTU,2016,OWN_NL,0.8010
LTU,2016,RENT,0.0970
LTU,2016,RENT_FR,0.0830
LTU,2016,RENT_MKT,0.0130
LTU,2016,TOTAL,1.0000
LTU,2017,OWN,0.8970
LTU,2017,OWN_L,0.1110
LTU,2017,OWN_NL,0.7860
LTU,2017,RENT,0.1030
LTU,2017,RENT_FR,0.0870
LTU,2017,RENT_MKT,0.0150
LTU,2017,TOTAL,1.0000
LTU,2018,OWN,0.8990
LTU,2018,OWN_L,0.1260
LTU,2018,OWN_NL,0.7730
LTU,2018,RENT,0.1010
LTU,2018,RENT_FR,0.0890
LTU,2018,RENT_MKT,0.0120
LTU,2018,TOTAL,1.0000
LTU,2019,OWN,0.9030
LTU,2019,OWN_L,0.1220
LTU,2019,OWN_NL,0.7820
LTU,2019,RENT,0.0970
LTU,2019,RENT_FR,0.0860
LTU,2019,RENT_MKT,0.0110
LTU,2019,TOTAL,1.0000
LTU,2020,OWN,0.8860
LTU,2020,OWN_L,0.1400
LTU,2020,OWN_NL,0.7450
LTU,2020,RENT,0.1140
LTU,2020,RENT_FR,0.1030
LTU,2020,RENT_MKT,0.0120
LTU,2020,TOTAL,1.0000
LTU,2021,OWN,0.8900
LTU,2021,OWN_L,0.1660
LTU,2021,OWN_NL,0.7240
LTU,2021,RENT,0.1100
LTU,2021,RENT_FR,0.0960
LTU,2021,RENT_MKT,0.0140
LTU,2021,TOTAL,1.0000
LTU,2022,OWN,0.8860
LTU,2022,OWN_L,0.1600
LTU,2022,OWN_NL,0.7260
LTU,2022,RENT,0.1140
LTU,2022,RENT_FR,0.0940
LTU,2022,RENT_MKT,0.0200
LTU,2022,TOTAL,1.0000
LTU,2023,OWN,0.8880
LTU,2023,OWN_L,0.1680
LTU,2023,OWN_NL,0.7200
LTU,2023,RENT,0.1120
LTU,2023,RENT_FR,0.0890
LTU,2023,RENT_MKT,0.0230
LTU,2023,TOTAL,1.0000
LTU,2024,OWN,0.8740
LTU,2024,OWN_L,0.1680
LTU,2024,OWN_NL,0.7060
LTU,2024,RENT,0.1260
LTU,2024,RENT_FR,0.0970
LTU,2024,RENT_MKT,0.0290
LTU,2024,TOTAL,1.0000
LTU,2025,OWN,0.8650
LTU,2025,OWN_L,0.1680
LTU,2025,OWN_NL,0.6970
LTU,2025,RENT,0.1350
LTU,2025,RENT_FR,0.0990
LTU,2025,RENT_MKT,0.0360
LTU,2025,TOTAL,1.0000
LUX,2015,OWN,0.7320
LUX,2015,OWN_L,0.4280
LUX,2015,OWN_NL,0.3040
LUX,2015,RENT,0.2680
LUX,2015,RENT_FR,0.0510
LUX,2015,RENT_MKT,0.2170
LUX,2015,TOTAL,1.0000
LUX,2016,OWN,0.7390
LUX,2016,OWN_L,0.4330
LUX,2016,OWN_NL,0.3050
LUX,2016,RENT,0.2610
LUX,2016,RENT_FR,0.0460
LUX,2016,RENT_MKT,0.2150
LUX,2016,TOTAL,1.0000
LUX,2017,OWN,0.7470
LUX,2017,OWN_L,0.4270
LUX,2017,OWN_NL,0.3200
LUX,2017,RENT,0.2530
LUX,2017,RENT_FR,0.0450
LUX,2017,RENT_MKT,0.2080
LUX,2017,TOTAL,1.0000
LUX,2018,OWN,0.7120
LUX,2018,OWN_L,0.4190
LUX,2018,OWN_NL,0.2930
LUX,2018,RENT,0.2880
LUX,2018,RENT_FR,0.0540
LUX,2018,RENT_MKT,0.2340
LUX,2018,TOTAL,1.0000
LUX,2019,OWN,0.7090
LUX,2019,OWN_L,0.4180
LUX,2019,OWN_NL,0.2910
LUX,2019,RENT,0.2910
LUX,2019,RENT_FR,0.0630
LUX,2019,RENT_MKT,0.2270
LUX,2019,TOTAL,1.0000
LUX,2020,OWN,0.6840
LUX,2020,OWN_L,0.4260
LUX,2020,OWN_NL,0.2570
LUX,2020,RENT,0.3160
LUX,2020,RENT_FR,0.0710
LUX,2020,RENT_MKT,0.2450
LUX,2020,TOTAL,1.0000
LUX,2021,OWN,0.7110
LUX,2021,OWN_L,0.4590
LUX,2021,OWN_NL,0.2520
LUX,2021,RENT,0.2890
LUX,2021,RENT_FR,0.0790
LUX,2021,RENT_MKT,0.2100
LUX,2021,TOTAL,1.0000
LUX,2022,OWN,0.7240
LUX,2022,OWN_L,0.4320
LUX,2022,OWN_NL,0.2920
LUX,2022,RENT,0.2760
LUX,2022,RENT_FR,0.0670
LUX,2022,RENT_MKT,0.2090
LUX,2022,TOTAL,1.0000
LUX,2023,OWN,0.6760
LUX,2023,OWN_L,0.4180
LUX,2023,OWN_NL,0.2580
LUX,2023,RENT,0.3240
